date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,profit
2021/12/1,sh.600744,5.86,5.93,5.8,5.92,23885466,140103028,3,2.886,1,1.0239,-12.454081,4.900517,1.127775,-18.744576,0,-131.267365
2021/12/1,sh.601825,7.05,7.13,7.03,7.12,19935133,141041619.3,3,2.067,1,1.1364,7.208702,0.730546,2.919734,7.008882,0,-129.06458
2021/12/1,sh.600929,7.5,7.67,7.37,7.59,10428060,78036854.6,3,1.1362,1,0.6631,49.47732,2.713686,2.91472,-119.914528,0,-128.6686569
2021/12/1,sh.600963,7.15,7.84,7.13,7.84,86505192,663392267.4,3,4.8886,1,9.9579,28.082612,1.603329,1.767383,138.73928,0,-126.7394952
2021/12/1,sh.603165,19.86,20.6,19.63,20.14,5586164,112057283,3,2.1226,1,1.7172,22.14493,3.059894,2.519351,-8.243365,0,-120.9933939
2021/12/1,sh.600599,8.63,8.73,8.6,8.7,451802,3911297.28,3,0.2722,1,0,17.571831,2.100143,5.336736,5.434868,1,-120.4554322
2021/12/1,sh.603105,17.5,17.9,16.7,17.13,27857400,476151893.2,3,5.5715,1,-4.0873,84.637779,5.32238,20.066381,281.131375,0,-119.7024594
2021/12/1,sh.603115,28.06,28.24,27.16,27.84,4563700,126450601,3,8.7763,1,-1.4513,34.350084,5.382549,4.267997,-101.615178,0,-117.2122588
2021/12/1,sh.603726,14.69,14.95,14.69,14.92,1205088,17921800.88,3,0.6491,1,1.4966,17.703303,2.603915,1.539367,167.259943,0,-113.7976903
2021/12/1,sh.603087,72.21,72.6,71.15,72.18,5378662,386111760.6,3,1.8641,1,0.2779,28.625954,4.229415,11.034442,98.908671,0,-112.7076133
2021/12/1,sh.688317,58.99,59.5,57,57.43,2714931,156670884.4,3,6.3524,1,-3.3653,13.324149,3.050333,5.288376,6.038413,0,-109.4597304
2021/12/1,sh.605058,26.2,26.38,26.05,26.26,1235046,32384771.82,3,3.4565,1,-0.8308,23.750844,2.667799,3.588425,17.248839,0,-108.8851482
2021/12/1,sh.600657,3.2,3.27,3.2,3.26,4268285,13823341.69,3,0.2077,1,1.875,9.623358,0.393686,0.427918,-1.444302,0,-108.3907117
2021/12/1,sh.603156,29.55,30.07,29.3,29.7,2799032,82910450.5,3,0.2212,1,-0.4024,18.425326,3.145559,5.854708,58.783735,0,-105.2322324
2021/12/1,sh.600650,9.08,9.27,9.04,9.25,1544962,14188225.46,3,0.3956,1,1.7602,18.272534,1.45064,1.811348,-92.684667,0,-104.7264635
2021/12/1,sh.601069,12.78,12.9,12.6,12.78,9881796,125675698.7,3,1.5537,1,-2.069,316.679191,4.752773,1.557041,89.674779,0,-103.9505796
2021/12/1,sh.603128,12.97,13.23,12.83,12.93,11320540,146713877.4,3,0.8645,1,-1.0712,21.255334,3.429644,0.810812,-57.944529,0,-102.337427
2021/12/1,sh.600084,4.19,4.27,4.16,4.24,4431700,18654062,3,0.3944,1,1.1933,-413.541933,2.21658,26.261539,148.480795,1,-100.9652224
2021/12/1,sh.600517,7.21,7.45,7.21,7.42,53405739,392515807.8,3,2.8114,1,1.2278,35.318617,2.355107,4.820262,29.73402,0,-99.15636153
2021/12/1,sh.603602,10.27,10.68,10.25,10.65,4540527,47917084.72,3,2.2274,1,2.5024,49.605141,3.049935,2.19063,-836.758192,0,-96.06207465
2021/12/1,sh.603931,36.6,37.69,36.55,37.26,2160040,80152701.8,3,2.6182,1,1.3051,44.011074,4.506468,7.663856,82.701149,0,-96.03786273
2021/12/1,sh.688036,165,165.13,158.8,159.35,2334361,375664042.1,3,0.5936,1,-4.7406,35.345255,9.962411,2.628903,-53.216694,0,-94.09312922
2021/12/1,sh.601766,6.06,6.09,6.02,6.09,46382912,281150762.4,3,0.1907,1,0,15.890984,1.201447,0.772181,19.173755,0,-92.3942052
2021/12/1,sh.603031,47.16,51.59,46.4,48.12,9073801,438442825,3,8.1016,1,2.5357,-193.957021,9.044362,3.099089,-217.655922,0,-92.27433889
2021/12/1,sh.600638,5,5.09,4.98,5.08,794164,4016046.04,3,0.1179,1,1.3972,13.011491,0.789918,1.489158,2.444293,0,-90.52346002
2021/12/1,sh.601118,5.3,5.53,5.27,5.53,64280936,348186770.7,3,1.5021,1,4.5369,244.521279,2.518111,1.471265,-15.800745,0,-87.60052814
2021/12/1,sh.600737,9.43,9.58,9.4,9.57,17363678,164813996.3,3,0.8225,1,0.6309,39.14781,1.975832,0.823631,-5.234004,0,-87.58444783
2021/12/1,sh.600538,6.61,6.61,6.5,6.57,30236086,198196841.7,3,6.5108,1,-1.6467,211.20263,3.765747,8.808368,-56.985823,0,-84.37323167
2021/12/1,sh.603535,31.12,31.3,30.86,31.19,539700,16746893,3,0.3588,1,0.1606,26.476671,2.489918,3.995655,-42.040993,0,-80.41750575
2021/12/1,sh.603508,21.79,22.4,21.76,22.36,2106220,46789363.6,3,0.9251,1,2.2873,-12.410513,1.491905,6.059259,-51.734978,0,-78.86489954
2021/12/1,sh.688356,386.98,388,368.88,375.51,428117,160991141.5,3,1.2149,1,-2.4649,131.057999,22.738119,69.835048,-54.463285,0,-78.34406175
2021/12/1,sh.600798,4.2,4.28,4.15,4.21,17234487,72388586.97,3,1.6719,1,-1.1737,24.759872,1.35905,2.19752,-38.975965,0,-77.63653572
2021/12/1,sh.603912,15.56,15.98,15.06,15.62,12034524,186739137.9,3,5.5487,1,1.6265,31.927975,3.535597,4.863461,132.849863,0,-75.29628976
2021/12/1,sh.601989,4.15,4.16,4.13,4.15,77556868,321320580.3,3,0.3512,1,-0.4796,-301.70114,1.109344,2.704951,-36.900024,0,-74.64777659
2021/12/1,sh.603383,37.23,38.93,37.23,38.78,2582288,98996396.83,3,1.5348,1,3.3031,53.163186,5.501398,14.820013,28.2076,0,-73.48171445
2021/12/1,sh.603077,3.37,3.45,3.3,3.43,200422701,673952343.8,3,2.2695,1,1.4793,13.443791,2.289532,3.591058,22.836759,0,-70.85981376
2021/12/1,sh.600895,14.8,14.95,14.77,14.9,4355892,64830581.61,3,0.2813,1,0.2692,13.754635,2.084191,12.389467,18.597885,0,-70.78162175
2021/12/1,sh.605198,20.33,20.75,20.11,20.7,1280140,26225435.3,3,1.5286,1,2.4752,58.090576,3.514761,9.496449,-33.411121,0,-68.32839996
2021/12/1,sh.688098,11.18,11.36,11.12,11.35,1756045,19831409.28,3,0.6663,1,0.8889,55.50047,3.173042,15.13291,-89.961597,0,-68.05498777
2021/12/1,sh.603637,7.98,8.81,7.92,8.81,13657183,117675701.9,3,5.6046,1,9.9875,28.430644,2.711628,1.87009,4.130936,0,-67.22608852
2021/12/1,sh.600879,8.32,8.64,8.31,8.46,79529331,677223061.3,3,2.9247,1,1.0753,40.696231,1.752632,1.411443,78.62358,0,-63.80356037
2021/12/1,sh.603556,14.36,14.36,13.97,14.07,3330531,46982904.9,3,0.6815,1,-0.071,25.554694,1.29343,2.637919,12.178748,0,-60.79727347
2021/12/1,sh.601827,8.89,8.97,8.84,8.96,13004837,115849356.5,3,1.6261,1,0.9009,12.49893,1.736428,2.624568,-40.468713,0,-60.78595054
2021/12/1,sh.601077,3.82,3.84,3.81,3.83,34359906,131435823,3,0.5849,1,0.2618,4.635403,0.436263,1.437689,2.958271,0,-60.40627981
2021/12/1,sh.603638,31.73,31.95,31.07,31.16,2512066,78571579.08,3,0.321,1,-1.7964,54.547379,9.561354,9.459796,-76.966422,0,-59.50543733
2021/12/1,sh.603322,12.54,12.8,12.41,12.73,1071104,13576080.76,3,0.6843,1,2.085,227.797891,4.516037,1.2748,-101.769359,0,-58.84713083
2021/12/1,sh.603650,52.2,52.65,50.41,51.65,8132362,418184651.3,3,1.369,1,-0.6922,85.908239,11.497614,13.577413,90.830223,0,-56.49859068
2021/12/1,sh.600883,8.74,8.9,8.65,8.86,2904603,25614822.46,3,1.2303,1,1.8391,46.634228,2.950909,57.616107,-37.413728,0,-56.18430792
2021/12/1,sh.600916,13.98,14.05,13.9,14.04,3623450,50652132.91,3,2.013,1,-0.2132,32.346544,3.732193,0.497829,15.11765,0,-54.55543655
2021/12/1,sh.600160,13.05,13.32,12.83,13.15,31195097,406684110.4,3,1.1555,1,-0.3788,112.573183,2.841552,1.998327,-145.113086,0,-53.84951198
2021/12/1,sh.688500,43.5,43.5,41.05,41.3,2968176,124309509.9,3,7.132,1,-4.9482,39.43472,2.462339,6.227636,-35.70924,0,-50.04066109
2021/12/1,sh.601500,5.18,5.24,5.17,5.23,6299600,32866487,3,0.7222,1,0.7707,152.214353,1.304933,1.338062,12.736267,0,-46.11608856
2021/12/1,sh.601258,1.66,1.68,1.64,1.67,69127014,114580599.2,3,0.6759,1,0.6024,15.306755,1.482903,0.58092,-50.740123,0,-45.74726419
2021/12/1,sh.688318,147.05,155.22,146.82,152.5,946001,143837934.9,3,4.7242,1,3.453,33.505219,3.382469,31.569809,-26.359251,0,-44.93942408
2021/12/1,sh.601319,4.64,4.7,4.64,4.7,36327600,169861629,3,0.1117,1,1.0753,9.401699,0.970925,0.356314,-5.946806,0,-38.55078306
2021/12/1,sh.600161,30.38,30.39,29.8,29.91,7215308,216290079.4,3,0.5254,1,-0.3332,58.653696,5.231994,11.321726,26.707969,0,-37.67357247
2021/12/1,sh.605006,14.85,15.08,14.66,15.08,5273400,78601389,3,2.2317,1,1.4805,14.225814,3.496582,2.805774,90.751429,0,-35.65455612
2021/12/1,sh.601877,52.5,53.88,52.14,52.75,20756603,1098380158,3,0.9654,1,1.834,18.417394,3.546338,2.933779,61.164374,0,-33.06179278
2021/12/1,sh.603093,12.62,12.94,12.6,12.87,4782000,61434996,3,3.4044,1,1.8196,39.74855,2.637259,0.875681,12.969044,0,-29.21548692
2021/12/1,sh.600066,11.01,11.15,10.94,11.11,14265107,158195284.3,3,0.6443,1,0.6341,40.478326,1.72326,1.05843,46.095744,0,-27.30639553
2021/12/1,sh.600016,3.89,3.91,3.88,3.91,48537975,189428642.2,3,0.1369,1,0.5141,5.272716,0.3518,0.993755,1.704003,0,-26.12311267
2021/12/1,sh.601398,4.58,4.6,4.57,4.6,111305051,511084679.1,3,0.0413,1,0.4367,4.835449,0.581946,1.764644,-11.543116,0,-21.55499919
2021/12/1,sh.600071,55,55.25,51.5,51.8,11551342,607316582.6,3,4.8643,1,-6.9851,619.245571,28.048812,9.312846,-101.209949,0,-21.18064533
2021/12/1,sh.603613,118.77,119.6,114.15,115.74,3643023,423809083.1,3,1.64,1,-2.6167,85.697432,9.737941,1.300711,28.586027,0,-19.04898572
2021/12/1,sh.603986,153.5,165.66,153.5,165.66,22869362,3718123138,3,3.7044,1,10,59.551659,8.782006,14.441756,-240.974947,0,-15.54066436
2021/12/1,sh.601169,4.39,4.42,4.38,4.41,39059495,172080300.2,3,0.1847,1,0.6849,4.037087,0.437107,1.415696,1.780861,0,-15.52820494
2021/12/1,sh.601012,85.77,86.21,83.02,84.06,119572152,10072294774,3,2.209,1,-3.8435,46.660353,9.888156,5.912547,-258.304179,0,-12.92322923
2021/12/1,sh.600898,5.09,5.15,5.03,5.11,1078471,5483705.65,3,0.4271,1,1.5905,-17.049453,9.684747,3.334851,-48.642988,1,-11.9618963
2021/12/1,sh.600018,4.79,4.85,4.77,4.85,31458437,151723499.6,3,0.1358,1,1.2526,8.041592,1.177279,3.406564,26.829609,0,-9.442085823
2021/12/1,sh.600173,5.73,6.33,5.73,6.16,20231453,126152617.8,3,2.8885,1,7.1304,6.181137,1.243347,1.226747,-49.320482,0,-3.889902094
2021/12/1,sh.600857,9.81,10.09,9.65,9.95,2967100,29269576.9,3,1.3227,1,0.9128,61.973908,4.670639,2.689875,39.626087,0,-3.609826497
2021/12/1,sh.603903,11.17,11.27,11.02,11.19,3269872,36498507,3,1.6163,1,0.0894,14.906685,2.120584,1.476879,8.015271,0,-2.358563608
2021/12/1,sh.605080,73.38,75.7,72.1,73.6,588672,43562176.44,3,2.3285,1,0,34.632926,4.701318,9.381707,9.429993,0,-2.267949814
2021/12/1,sh.600901,5.08,5.11,5.07,5.11,7894863,40205884.74,3,0.2669,1,0.1961,7.480165,1.113142,3.954669,16.622747,0,-1.809161875
2021/12/1,sh.601366,5.98,6.02,5.97,5.99,2864300,17170622,3,0.3434,1,-0.1667,26.280384+M2:M415,1.177661,0.606951,53.373289,0,0
,,,,,,,,,,跌,0.99~2.41,4.96~90.04,0.1~8.9,0.06~17.06,232~767,,
,,,,,,,,,,涨,0.34~2.16,63.5~86.5,0.65~3.85,0.03~3.63,‘-230~150,,
